id;nombre;TiposExamen_id;requiereAutorizacion;citaControl;codigoCups;codigoRips;concepto_id;edadFin;edadIni;estadoReg;tipoRadiologia_id;solicitaEnfermeria;centroCosto;cita1Vez;consentimientoInformado;cuentaContable;cupsCategoria;cupsGrupo;cupsSubgrupo;distribucionTerceros;duracion;finalidad;manejaInterfaz;nivelAtencion;resolucion1132;grupoQx_id;cantidadUvr;honorarios;cupsSubCategoria;tipoHonorario_id
2877;RECOLECCION, TRATAMIENTO Y DISPOSICION DE RESIDUOS Y DESECHOS INDUSTRIALES;4;N;0;T11401;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2879;PLAN DE VIGILANCIA Y CONTROL DE LAS NORMAS DE ALMACENAMIENTO, PREPARACION, TRANSPORTE Y MANIPULACION DE ALIMENTOS, EN EL SERVICIO DE COMEDOR PARA LOS TRABAJADORES;4;N;0;T11403;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2881;REGISTRO ACTUALIZADO DE TRABAJADORES EXPUESTOS A AGENTES DE RIESGO;4;N;0;T20502;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2888;SELECCION, DOTACION, MANTENIMIENTO, REPOSICION Y REGISTRO DISCRIMINADO DE ELEMENTOS DE PROTECCION PERSONAL;4;N;0;T21504;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
1470;RADIOGRAFôA PELVICA DE CONTRASTE POR CONTRASTE OPACO +;3;N;0;877510;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
1496;RESONANCIA MAGNETICA DE CORAZON CON VALORACION FUNCIONAL (PERFUSION CORONARIA CON ESTRES FISICO O FARMACOLOGICO);3;N;0;883323;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
1503;VENOGRAFIA ABDOMINAL: VENA SUPRAHEPATICA, EN CUæA O LIBRE, SIN E;3;N;0;877262;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
1504;PANCREATOGRAFIA;3;N;0;877710;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
1510;RADIOGRAFIA DE BASE DE CRANEO;3;N;0;870003;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
1517;PROYECCI”N ADICIONAL (STRESS T⁄NEL TANGENCIALES OBLICUAS) CADA UNA AL VALOR DE LA REGI”N AGREGAR.;3;N;0;E21108;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
1518;PROYECCIONES ADICIONALES (54);3;N;0;E21126;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
1519;PROYECCIONES DIN¡MICAS O ADICIONALES. TOMOGRAFÕA LINEAL DE COLUMNA AL VALOR DEL EXAMEN AGREGAR;3;N;0;M21145;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
1520;PLASTIA DURAL CON INJERTO;3;N;0;21106;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
1525;TITULACION DE ISOAGLUTININAS EN TUBO;3;N;0;911036;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
1527;RADIOGRAFIA TANGENCIAL DE ROTULA;3;N;0;873424;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
1528;RADIOGRAFIAS AXIALES DE ROTULA O LONGITUD DE MIEMBROS INFERIORES;3;N;0;873426;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2606;PARACENTESIS ABDOMINAL TERAPEUTICA VIA PERCUTANEA;2;N;0;542802;0;8;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2607;PARACENTESIS ABDOMINAL TERAPEUTICA VIA LAPAROSCOPICA;2;N;0;542803;0;8;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2629;TELETERAPIA CON COBALTO PLANEACION COMPUTARIZADA TRIDIMENSIONAL Y SIMULACION VIRTUAL;2;N;0;922322;0;8;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2630;TELETERAPIA CON ACELERADOR LINEAL (PLANEACION COMPUTARIZADA BIDIMENSIONAL Y SIMULACION CONVENCIONAL) TECNICA RADIOTERAPIA CONVENCIONAL;2;N;0;922441;0;8;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2631;TELETERAPIA CON ACELERADOR LINEAL (PLANEACION COMPUTARIZADA TRIDIMENSIONAL Y SIMULACION VIRTUAL) TECNICA RADIOTERAPIA CONVENCIONAL;2;N;0;922442;0;8;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2632;TELETERAPIA CON ACELERADOR LINEAL (PLANEACION COMPUTARIZADA TRIDIMENSIONAL Y SIMULACION VIRTUAL) TECNICA CONFORMACIONAL [3D - CRT];2;N;0;922443;0;8;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2633;TELETERAPIA CON ACELERADOR LINEAL (PLANEACION COMPUTARIZADA TRIDIMENSIONAL Y SIMULACION VIRTUAL) TECNICA RADIOTERAPIA DE INTENSIDAD MODULADA [IMRT];2;N;0;922444;0;8;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2658;TERAPIA ELECTROCONVULSIVA CON ANESTESIA Y RELAJACIONES [TECAR] SOD;2;N;0;942600;0;8;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2708;TRACCION ESPINAL CON EMPLEO DE DISPOSITIVO CRANEAL SOD;4;N;0;934100;0;3;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2709;TRACCION CUTANEA DE MIEMBROS SOD;4;N;0;934600;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2710;OTRA ENTREVISTA Y EVALUACION PSIQUIATRICAS SOD;4;N;0;941300;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2711;NEUROLISIS DE NERVIO SIMPATICO UNICO SOD;4;N;0;53200;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2714;PRUEBAS CL INICAS DE LA FUNCION VESTIBULAR SOD ;4;N;0;954400;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2716;POTENCIALES EVOCADOS AUDITIVOS +;4;N;0;954621;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2717;POTENCIALES EVOCADOS AUDITIVOS DE TALLO CEREBRAL ;4;N;0;954622;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2732;VACUNACION CONTRA MALARIA SOD +;4;N;0;995100;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2734;OTRA CONVERSION DE RITMO CARDIACO O RESUCITACION CARDIOPULMONAR NCOC;4;N;0;996900;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2736;MONITORIA Y CONTROL DE TEMPERATURA PERIOPERATORIA SOD +;4;N;0;998000;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2740;MECANISMOS DE PARTICIPACION SOCIAL (CIUDADANA Y COMUNITARIA) EN LA GESTION DE SALUD PUBLICA;4;N;0;A51105;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2743;REEMPLAZO PROTêSICO TOTAL PRIMARIO DE CADERA;4;N;0;C40460;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2746;MATERIALES DE CURACION  POR COMPLICACIONES INTRA HOSPITALARIAS;4;N;0;S55118;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2748;SUTURA DE CORNEA SOD;4;N;0;115100;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2750;REPARACION DE DESPRENDIMIENTO DE RETINA CON IDENTACION ESCLERAL;4;N;0;144100;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2755;MONITOREO NEUROFISIOLOGICO INTRAOPERATORIO DE COLUMNA CERVICALTORACICA CON, POTENCIALES EVOCADOS MOTORES DE 4 MIENBROS. POTENCIALES EVOCADOS SOMATOSENSORIALES DE NERVIOS ELECTROMIOGRAFIA LIBRE DE 4 MIEMBROS. ELECTROENCEFALOGRAFIA INTRAOPERATORIA.;4;N;0;251421;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2802;OTRAS PRUEBAS FUNCIONALES DEL TRASTORNO DEL SUEæO SOD;4;N;0;891800;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2803;MONITORIZACION ELECTROENCEFALOGRAFICA POR VIDEO Y RADIO SOD +;4;N;0;891900;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2808;PRUEBA DE ESFUERZO EN DOS FASES DE MASTERS SOD;4;N;0;894200;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2809;PRUEBA DE ESFUERZO CARDIOVASCULAR CON EMPLEO DE ERGOMETRO DE BIC;4;N;0;894300;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2810;OTRA PRUEBA DE ESFUERZO CARDIOVASCULAR NCOC;4;N;0;894400;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2856;PREPARACION DE LAMINA HISTOLOGICA O CITOLOGICA SOD;4;N;0;S48100;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2857;SERVICIO TECNICO POST MORTEM;4;N;0;S48201;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2862;TRANSPORTE URBANO;4;N;0;S50007;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2863;TRANSPORTE INTERMUNICIPAL TERRESTRE;4;N;0;S50008;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2864;TRANSPORTE INTERMUNICIPAL FLUVIAL;4;N;0;S50009;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2868;PERFIL DE HIDROCARBUROS AROMATICOS;4;N;0;T10110;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2869;PERFIL DE ACIDOS INORGANICOS;4;N;0;T10111;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3213;PRUEBAS DE LATENCIA MULTIPLE DE SUE—O;4;N;0;891801;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2666;PSICOTERAPIA DE GRUPO POR PSICOLOGIA;2;N;0;944202;0;8;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2668;TERAPIA ORTOPTICA;2;N;0;953501;0;8;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2669;TERAPIA PLEOPTICA;2;N;0;953502;0;8;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2683;TERAPIA ANTINEOPLASICA DE INDUCCION ;2;N;0;992501;0;8;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2969;NEFROSTOMIA PERCUTANEA CON LITOFRAGMENTACION Y EXTRACCION ENDOSCOPICA EN RI—ON;4;N;0;550401;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2971;VENOGRAFIA SELECTIVA DIAGNOSTICA DE CABEZA Y CUELLO (UNO O MAS V;4;N;0;874300;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2973;REFLEJO NEUROLOGICO PALPEBRAL (ONDAS F O H);4;N;0;891502;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2974;NEUROCONDUCCION POR CADA EXTREMIDAD (UNO O MAS NERVIOS);4;N;0;891508;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2977;PRUEBAS FUNCIONALES DEL TRASTORNO DEL SUE—O;4;N;0;891802;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2978;MONITORIZACION INTRAOPERATORIA DEL SISTEMA NERVIOSO;4;N;0;891902;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2979;URODINAMIA CON PRUEBA DE MEDICAMENTO;4;N;0;892002;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2981;MANOMETRIA ESOFAGICA SOD;4;N;0;893200;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2983;MONITORIZACION ELECTROCARDIOGRAFICA (TELEMETRIA) SOD;4;N;0;895400;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2984;MONITORIZACION DE FLUJO SANGUINEO CORONARIO SOD;4;N;0;896900;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2985;RADIOCIRUGIA INTRACRANEAL O EXTRACRANEAL (PLANEACION COMPUTARIZADA Y SIMULACION VIRTUAL);4;N;0;923103;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2987;SELECCION DE ELEMENTOS DE PROTECCION COLECTIVA DE ACUERDO CON LA IDENTIFICACION DE LOS PELIGROS;4;N;0;T30001;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2998;TOMOGRAFIA OPTICA COHERENTE DE ESTRUCTURA OCULAR;4;N;0;951601;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
1466;RX PORTATIL;3;N;0;872111;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
1469;RADIOGRAFIA PARA DETECTAR EDAD OSEA [CARPOGRAMA] +;3;N;0;873006;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3090;OCLUSION DE ARTERIAS DE MIEMBROS INFERIORES, VIA ENDOVASCULAR;4;N;0;385820;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3091;OCLUSION DE VENAS DE MIEMBROS INFERIORES, VIA ENDOVASCULAR;4;N;0;385920;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3206;PRUEBA DE ESTIMULO REPETITIVO [LAMBERT];4;N;0;891511;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3208;PRUEBA FUNCIONAL DE RESPUESTA A MEDICAMENTOS;4;N;0;891513;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3209;POTENCIALES EVOCADOS SOMATOSENSORIALES;4;N;0;891530;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3210;POTENCIALES EVOCADOS DE LATENCIA MEDIA Y LARGA;4;N;0;891531;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3211;POTENCIALES EVOCADOS MOTORES CON ESTIMULACION MAGNETICA;4;N;0;891532;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3212;POLISOMNOGRAMA EN TITULACION DE CPAP NASAL;4;N;0;891703;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3214;PRUEBA DE MANTENIMIENTO DE LA VIGILIA;4;N;0;891803;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3215;MONITORIZACION ELECTROENCEFALOGRAFICA POR VIDEO Y RADIO;4;N;0;891901;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3216;URODINAMIA ESTANDAR;4;N;0;892001;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3217;MANOMETRIA PIELICA SOD;4;N;0;892100;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3270;PRUEBAS VIA ORAL DE SENSIBILIZACION  CON ALERGENOS (PROVOCACION ORAL CON DOSIS INCREMENTALES DE ALERGENOS);4;N;0;893910;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3271;MONITORIZACION CONTINUA DE GLUCOSA  ;4;N;0;893911;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3272;PRUEBA DE EJERCICIO CARDIO-PULMONAR INTEGRADA (ERGOESPIROMETRIA);4;N;0;894101;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3273;PRUEBA DE ESFUERZO CARDIOVASCULAR;4;N;0;894102;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3274;PRUEBA DE ESFUERZO EN FASES DE MASTERS;4;N;0;894104;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3275;OTRA PRUEBA DE ESFUERZO CARDIOVASCULAR;4;N;0;894401;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3276;PRUEBA DE CAMINATA DE 6 MINUTOS;4;N;0;894402;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3277;PRUEBA DE 12 MINUTOS [COOPER];4;N;0;894403;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3282;MONITOREO ELECTROCARDIOGRAFICO CONTINUO (HOLTER);4;N;0;895001;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3461;POTENCIALES EVOCADOS MIOGENICOS VESTIBULARES CERVICALES;4;N;0;954625;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3462;POTENCIALES EVOCADOS AUDITIVOS DE CORTA LATENCIA MEDICION DE INTEGRIDAD;4;N;0;954626;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3463;POTENCIALES EVOCADOS AUDITIVOS DE CORTA LATENCIA ANALISIS DE HABITUACION Y SINCRONIA NEURAL;4;N;0;954627;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3464;POTENCIALES EVOCADOS AUDITIVOS DE CORTA LATENCIA POR VIA OSEA;4;N;0;954628;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3465;POTENCIALES EVOCADOS AUDITIVOS DE CORTA LATENCIA CON CURVA FUNCION INTENSIDAD-LATENCIA;4;N;0;954629;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3466;POTENCIALES EVOCADOS AUDITIVOS DE LATENCIA MEDIA Y LATENCIA TARDIA;4;N;0;954630;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3467;POTENCIALES EVOCADOS AUDITIVOS CON IMPLANTE COCLEAR U OTRAS PROTESIS AUDITIVAS;4;N;0;954631;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3469;MONITOREO DE PROTESIS Y AYUDAS AUDITIVAS;4;N;0;954802;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3627;VACUNACION COMBINADA CONTRA Haemophilus influenza tipo b, DIFTERIA, TETANOS, TOS FERINA Y Hepatitis B (PENTAVALENTE);4;N;0;993130;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3628;VACUNACION COMBINADA CONTRA Haemophilus influenza tipo b, DIFTERIA, TETANOS, TOS FERINA Y POLIOMELITIS IVP (PENTAVALENTE);4;N;0;993131;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3629;VACUNACION CONTRA POLIOMIELITIS (VOP O IVP);4;N;0;993501;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3630;VACUNACION CONTRA Hepatitis A;4;N;0;993502;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3631;VACUNACION CONTRA Hepatitis B;4;N;0;993503;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3632;VACUNACION CONTRA FIEBRE AMARILLA;4;N;0;993504;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3633;VACUNACION CONTRA RABIA;4;N;0;993505;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3634;VACUNACION CONTRA SARAMPION;4;N;0;993506;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3635;VACUNACION CONTRA PAROTIDITIS;4;N;0;993507;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3636;VACUNACION CONTRA RUBEOLA;4;N;0;993508;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3637;VACUNACION CONTRA VARICELA;4;N;0;993509;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3638;VACUNACION CONTRA INFLUENZA;4;N;0;993510;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3639;VACUNACION CONTRA ROTAVIRUS;4;N;0;993512;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3640;VACUNACION CONTRA VIRUS Papiloma Humano [VPH];4;N;0;993513;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3641;VACUNACION COMBINADA CONTRA SARAMPION Y RUBEOLA [SR] (DOBLE VIRAL);4;N;0;993520;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3642;VACUNACION COMBINADA CONTRA Hepatitis A Y Hepatitis B;4;N;0;993521;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3643;VACUNACION COMBINADA CONTRA SARAMPION, PAROTIDITIS Y RUBEOLA [SRP] (TRIPLE VIRAL);4;N;0;993522;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3648;OTRA VACUNACION DEL PROGRAMA AMPLIADO DE INMUNIZACIONES;4;N;0;995201;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3652;MASAJE CARDIACO A TORAX CERRADO SOD;4;N;0;996300;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3743;Neisseria meningitidis SEROTIPIFICACION;4;N;0;A32110;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3744;Neisseria meningitidis SUBTIPIFICACION;4;N;0;A32111;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3745;Streptococcus pneumoniae CULTIVO;4;N;0;A32112;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3746;Streptococcus pneumoniae SEROTIPIFICACION;4;N;0;A32113;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3747;Streptococcus pneumoniae PRUEBA DE SUSCEPTIBILIDAD CONCENTRACION MINIMA INHIBITORIA;4;N;0;A32114;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3748;Streptococcus pneumoniae PRUEBA DE SUSCEPTIBILIDAD (KIRBY BAUER);4;N;0;A32115;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3749;Streptococcus pneumoniae PRUEBA DE TAMIZ OXACILINA;4;N;0;A32116;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3750;Streptococcus agalactiae CULTIVO;4;N;0;A32117;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3751;Salmonella spp SEROTIPIFICACION;4;N;0;A32118;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3752;Salmonella spp PRUEBA DE SUSCEPTIBILIDAD (KIRBY BAUER);4;N;0;A32119;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3753;Shiguella spp PRUEBA DE SUSCEPTIBILIDAD (KIRBY BAUER);4;N;0;A32120;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3754;Trypanosoma EXAMEN DIRECTO POR METODO DE STROUT;4;N;0;A32121;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3755;Trypanosoma CULTIVO PRIMARIO;4;N;0;A32122;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3756;Trypanosoma IDENTIFICACION REACCION EN CADENA DE LA POLIMERASA;4;N;0;A32123;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3757;Vibrio cholerae CULTIVO;4;N;0;A32124;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3758;Vibrio cholerae SEROTIPIFICACION;4;N;0;A32125;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3759;Vibrio cholerae PRUEBA DE SUSCEPTIBILIDAD (KIRBY BAUER);4;N;0;A32126;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3763;RABIA BOVINA AISLAMIENTO;4;N;0;A32304;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3200;REFLEJO NEUROLOGICO TRIGEMINO FACIAL;4;N;0;891503;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3201;PRUEBA DE ESTIMULACION MAXIMA DE NERVIO FACIAL [HILGER];4;N;0;891504;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3203;REFLEJOS NEUROLOGICOS BULBO CAVERNOSO;4;N;0;891507;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3204;NEUROCONDUCCION (CADA NERVIO);4;N;0;891509;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3205;PRUEBA COMPLETA CON TENSILON;4;N;0;891510;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3207;TRIPLES CAROTIDEOS;4;N;0;891512;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3460;POTENCIALES EVOCADOS MIOGENICOS VESTIBULARES OCULARES;4;N;0;954624;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3699;RECOLECCION, ANALISIS Y NOTIFICACION INMEDIATA DE CASOS CONFIRMADOS DE LOS OTROS EVENTOS BAJO VIGILANCIA INTENSIFICADA;4;N;0;A30002;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3702;UNIDADES DE ANALISIS DE LA SITUACION EPIDEMIOLOGICA DE LOS EVENTOS BAJO VIGILANCIA INTENSIFICADA;4;N;0;A30005;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3968;SELECCION, DOTACION, MANTENIMIENTO, REPOSICION DE ELEMENTOS DE PROTECCION PERSONAL PARA EL CONTROL DE FACTORES DE RIESGO FISICOS;4;N;0;T11001;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
1546;REVISION DE ELECTRODO CRANEAL PROFUNDO O INTRAPARENQUIMATOSO;3;N;0;12206;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
1547;REVISION DE ELECTRODO  EPIDURAL;3;N;0;12207;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
1963;RADIOGRAFIA DE SILLA TURCA;3;N;0;870004;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3019;INSERCION DE ELECTRODO TRANSVENOSO EN AURICULA SOD;4;N;0;377300;0;;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
3031;INYECCION DE AGENTE ANESTESICO PARA NERVIO PERIFERICO;4;N;0;48201;0;;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
3034;INTUBACION DE VIA LAGRIMAL VIA EXTERNA;4;N;0;94401;0;;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
3020;BRONCOSCOPIA RIGIDA SOD ;4;N;0;    ;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3021;ANGIOGRAFIA ESPINAL POR SEGMENTO (CERVICAL, TORACICO O LUMBAR) SOD.;4;N;0;875100;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3023;ARTICULO 33 - 30% ADICIONAL POR ESTUDIO DOPPLER COLOR;4;N;0;ART33;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3036;BIOPSIA DE MUSCULO O TENDON EXTRAOCULAR;4;N;0;150101;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3001;ECOCARDIOGRAMA MODO M Y BIDIMENSIONAL;4;N;0;881232;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
3002;ECOCARDIOGRAMA MODO M;4;N;0;881231;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
3003;DUPLEX SCANNING [DOPPLER- ECOGRAFIA] TRANSCRANEAL;4;N;0;882102;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
3004;DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE OTROS VASOS PERIFERICOS;4;N;0;882131;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
3005;DUPLEX SCANNING [DOPPLER-ECOGRAFIA] DE VASOS ABDOMINALES Y/O PEL;4;N;0;882202;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
3006;DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE AORTA ABDOMINAL;4;N;0;882211;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
3007;DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE ARTERIAS RENALES;4;N;0;882221;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
3218;CISTOMETROGRAMA SOD;4;N;0;892200;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
