"codigohomologado","colvalorbase","fecharegistro","estadoreg","codigocups_id","concepto","tipostarifa_id"
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1464,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1465,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1466,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1467,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1468,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1469,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1470,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1471,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1472,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1473,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1474,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1475,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1476,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1477,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1478,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1479,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1480,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1481,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1482,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1483,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1484,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1485,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1486,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1487,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1488,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1489,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1490,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1491,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1492,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1493,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1494,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1495,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1496,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1497,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1498,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1499,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1500,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1501,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1502,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1503,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1504,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1505,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1506,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1507,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1508,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1509,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1510,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1511,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1512,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1513,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1515,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1516,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1517,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1518,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1519,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1520,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1521,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1522,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1523,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1524,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1525,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1526,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1527,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1528,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1529,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1530,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1531,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1532,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1533,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1534,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1535,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1536,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1537,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1538,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1539,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1541,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1542,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1543,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1544,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1545,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1546,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1547,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1548,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1549,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1550,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1551,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1552,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1553,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1554,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1555,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1556,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1557,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1558,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1559,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1560,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1561,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1562,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1563,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1564,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1565,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1566,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1567,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1568,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1569,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1570,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1571,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1572,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1573,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1574,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1575,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1576,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1577,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1578,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1579,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1580,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1581,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1582,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1583,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1584,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1585,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1586,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1587,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1588,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1589,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1590,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1591,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1592,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1593,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1594,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1595,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1596,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1597,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1598,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1599,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1600,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1601,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1602,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1603,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1604,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1605,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1606,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1607,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1608,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1609,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1610,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1611,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1612,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1613,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1614,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1615,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1616,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1617,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1618,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1619,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1620,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1621,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1622,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1623,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1624,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1625,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1626,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1627,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1628,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1629,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1630,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1631,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1632,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1633,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1634,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1635,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1636,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1637,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1638,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1639,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1640,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1641,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1642,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1643,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1644,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1645,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1646,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1647,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1648,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1649,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1650,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1651,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1652,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1653,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1654,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1655,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1656,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1657,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1658,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1659,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1660,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1661,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1662,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1663,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1664,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1665,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1666,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1667,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1668,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1669,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1670,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1671,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1672,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1673,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1674,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1675,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1676,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1677,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1678,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1679,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1680,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1681,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1682,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1683,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1684,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1685,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1686,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1687,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1688,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1689,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1690,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1691,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1692,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1693,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1694,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1695,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1696,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1697,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1698,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1699,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1700,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1701,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1702,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1703,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1704,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1705,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1706,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1707,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1708,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1709,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1710,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1711,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1712,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1713,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1714,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1715,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1716,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1717,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1718,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1719,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1720,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1721,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1722,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1723,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1724,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1725,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1726,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1727,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1728,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1729,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1730,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1731,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1732,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1733,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1734,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1735,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1736,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1737,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1738,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1739,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1740,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1741,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1742,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1743,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1744,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1745,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1746,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1747,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1748,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1749,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1750,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1751,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1752,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1753,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1754,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1755,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1756,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1757,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1758,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1759,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1760,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1761,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1762,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1763,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1764,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1765,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1766,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1767,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1768,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1769,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1770,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1771,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1772,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1773,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1774,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1775,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1776,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1777,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1778,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1779,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1780,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1781,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1782,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1783,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1784,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1785,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1786,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1787,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1788,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1789,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1790,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1791,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1792,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1793,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1794,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1795,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1796,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1797,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1798,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1799,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1800,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1801,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1802,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1803,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1804,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",1805,4,2
